University,Company,TotalScore,FreqScore,RecencyScore,DepthScore,IPCScore,DivScore,CitationCount,UniquePatents,LatestDate,MinDepth
한국전자통신연구원; 서울과학기술대학교,한국전자통신연구원,67.52,100.0,47.24,100.0,4.76,50,5,2,,1
한국전자통신연구원; 서울대학교,광주과학기술원,66.67,93.6,47.24,100.0,28.57,25,3,1,,1
한국전자통신연구원; 서울대학교,한국전자통신연구원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
한국전자통신연구원; 서울시립대학교,한국전자통신연구원,66.68,100.0,47.24,100.0,15.79,25,12,1,,1
한국전자통신연구원; 서울시립대학교,한국건설기술연구원,64.89,93.6,47.24,100.0,16.67,25,3,1,,1
한국전자통신연구원; 서울여자대학교,한국전자통신연구원,64.7,93.6,47.24,100.0,15.38,25,3,1,,1
한국전자통신연구원; 성균관대학교,한국과학기술원,55.53,62.4,47.24,100.0,16.67,25,2,1,,1
한국전자통신연구원; 성균관대학교,한국전자통신연구원,45.98,31.2,47.24,100.0,15.38,25,1,1,,1
한국전자통신연구원; 성균관대학교,광주과학기술원,45.81,31.2,47.24,100.0,14.29,25,1,1,,1
한국전자통신연구원; 세종대학교,재단법인대구경북과학기술원,68.77,100.0,47.24,100.0,13.04,50,5,2,,1
한국전자통신연구원; 세종대학교,한국전자통신연구원,68.61,100.0,47.24,100.0,12.0,50,6,2,,1
한국전자통신연구원; 세종대학교,국방과학연구소; 광주과학기술원,48.67,31.2,47.24,100.0,33.33,25,1,1,,1
한국전자통신연구원; 세종대학교,광주과학기술원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
한국전자통신연구원; 숭실대학교,한국과학기술원,70.56,100.0,47.24,100.0,25.0,50,4,2,,1
한국전자통신연구원; 숭실대학교,한국전자통신연구원,69.6,100.0,47.24,100.0,35.29,25,4,1,,1
한국전자통신연구원; 아주대학교,한국전자통신연구원,47.0,31.2,47.24,100.0,22.22,25,1,1,,1
한국전자통신연구원; 연세대학교,한국전자통신연구원,73.59,100.0,47.24,100.0,11.9,100,8,4,,1
한국전자통신연구원; 연세대학교,한국과학기술원,64.53,93.6,47.24,100.0,14.29,25,3,1,,1
한국전자통신연구원; 연세대학교,한국전기연구원,55.17,62.4,47.24,100.0,14.29,25,2,1,,1
한국전자통신연구원; 연세대학교,재단법인대구경북과학기술원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
한국전자통신연구원; 연세대학교 미래,한국전자통신연구원,72.29,100.0,47.24,100.0,3.23,100,10,5,,1
한국전자통신연구원; 연세대학교 미래,한국전기연구원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
한국전자통신연구원; 울산과학기술원,한국화학연구원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
한국전자통신연구원; 울산대학교,한국과학기술원,66.96,100.0,47.24,100.0,17.65,25,5,1,,1
한국전자통신연구원; 울산대학교,한국과학기술연구원,66.45,100.0,47.24,100.0,14.29,25,4,1,,1
한국전자통신연구원; 울산대학교,한국화학연구원,54.7,62.4,47.24,100.0,11.11,25,2,1,,1
한국전자통신연구원; 울산대학교,한국전자통신연구원,46.67,31.2,47.24,100.0,20.0,25,1,1,,1
한국전자통신연구원; 이화여자대학교,한국전자통신연구원,71.28,100.0,47.24,100.0,13.16,75,17,3,,1
한국전자통신연구원; 이화여자대학교,한국과학기술원,62.39,93.6,47.24,100.0,0.0,25,3,1,,1
한국전자통신연구원; 이화여자대학교,울산과학기술원,46.17,31.2,47.24,100.0,16.67,25,1,1,,1
한국전자통신연구원; 인하대학교,한국전자통신연구원,66.81,100.0,47.24,100.0,0.0,50,4,2,,1
한국전자통신연구원; 인하대학교,재단법인대구경북과학기술원,64.53,93.6,47.24,100.0,14.29,25,3,1,,1
한국전자통신연구원; 인하대학교,한국과학기술원,62.39,93.6,47.24,100.0,0.0,25,3,1,,1
한국전자통신연구원; 인하대학교,광주과학기술원,55.17,62.4,47.24,100.0,14.29,25,2,1,,1
한국전자통신연구원; 재단법인대구경북과학기술원; 주식회사 엘지에너지솔루션; 한양대학교 에리카,한국전자통신연구원,47.95,31.2,47.24,100.0,28.57,25,1,1,,1
한국전자통신연구원; 전남대학교,한국과학기술연구원,49.29,31.2,47.24,100.0,37.5,25,1,1,,1
한국전자통신연구원; 전남대학교,한국전기연구원,48.67,31.2,47.24,100.0,33.33,25,1,1,,1
한국전자통신연구원; 전북대학교,한국전자통신연구원,58.26,62.4,47.24,100.0,18.18,50,2,2,,1
한국전자통신연구원; 전북대학교,한국과학기술원,55.53,62.4,47.24,100.0,16.67,25,2,1,,1
한국전자통신연구원; 전북대학교,아모센스; 한국과학기술원,46.17,31.2,47.24,100.0,16.67,25,1,1,,1
한국전자통신연구원; 제주대학교,한국전자통신연구원,66.56,93.6,47.24,100.0,11.11,50,3,2,,1
한국전자통신연구원; 제주대학교,한국해양과학기술원,44.82,31.2,47.24,100.0,7.69,25,1,1,,1
한국전자통신연구원; 중앙대학교,울산과학기술원,45.81,31.2,47.24,100.0,14.29,25,1,1,,1
한국전자통신연구원; 중앙대학교,재단법인대구경북과학기술원,44.74,31.2,47.24,100.0,7.14,25,1,1,,1
한국전자통신연구원; 충남대학교,한국전자통신연구원,68.01,100.0,47.24,100.0,8.0,50,4,2,,1
한국전자통신연구원; 충북대학교,재단법인대구경북과학기술원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
한국전자통신연구원; 포항공과대학교,광주과학기술원,69.62,100.0,47.24,100.0,18.75,50,5,2,,1
한국전자통신연구원; 포항공과대학교,한국과학기술원,60.53,62.4,47.24,100.0,33.33,50,2,2,,1
한국전자통신연구원; 포항공과대학교,돌봄드림; 한국과학기술원,47.42,31.2,47.24,100.0,25.0,25,1,1,,1
한국전자통신연구원; 포항공과대학교,한국전자통신연구원,46.17,31.2,47.24,100.0,16.67,25,1,1,,1
한국전자통신연구원; 포항공과대학교,삼성전자; 한국과학기술원,45.54,31.2,47.24,100.0,12.5,25,1,1,,1
한국전자통신연구원; 한국항공대학교,한국전자통신연구원,75.83,100.0,47.24,100.0,26.83,100,9,5,,1
한국전자통신연구원; 한동대학교,한국전자통신연구원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
한국전자통신연구원; 한양대학교,한국전기연구원,77.39,93.6,47.24,100.0,100.0,25,3,1,,1
한국전자통신연구원; 한양대학교,한국전자통신연구원,75.38,100.0,47.24,100.0,23.81,100,13,8,,1
한국전자통신연구원; 한양대학교,한국과학기술원,71.14,93.6,47.24,100.0,41.67,50,3,2,,1
한국전자통신연구원; 한양대학교,한국전자통신연구원;알티솔루션,56.78,62.4,47.24,100.0,25.0,25,2,1,,1
한국전자통신연구원; 한양대학교,한국과학기술연구원,54.9,62.4,47.24,100.0,12.5,25,2,1,,1
한국전자통신연구원; 홍익대학교,한국전자통신연구원,63.03,62.4,47.24,100.0,66.67,25,2,1,,1
한국조폐공사,울산과학기술원,64.31,100.0,47.24,100.0,0.0,25,7,1,,1
한국중부발전(주),한국에너지기술연구원,46.88,31.2,47.24,100.0,21.43,25,1,1,,1
한국지역난방공사; 국립공주대학교,한국에너지기술연구원,57.53,62.4,47.24,100.0,30.0,25,2,1,,1
한국지역난방공사; 수원대학교,한국건설기술연구원,46.67,31.2,47.24,100.0,20.0,25,1,1,,1
한국지역난방공사; 홍익대학교,한국전기연구원,56.78,62.4,47.24,100.0,25.0,25,2,1,,1
한국지역난방공사; 홍익대학교,한국에너지기술연구원,47.42,31.2,47.24,100.0,25.0,25,1,1,,1
한국지질자원연구원,한국지질자원연구원,79.8,100.0,47.24,100.0,53.29,100,2022,555,,1
한국지질자원연구원,한국전기연구원,76.52,100.0,47.24,100.0,31.37,100,30,6,,1
한국지질자원연구원,한국과학기술연구원,75.97,100.0,47.24,100.0,27.75,100,97,42,,1
한국지질자원연구원,한국화학연구원,75.93,100.0,47.24,100.0,27.5,100,8,5,,1
한국지질자원연구원,한국전자통신연구원,75.2,100.0,47.24,100.0,22.58,100,10,5,,1
한국지질자원연구원,한국에너지기술연구원,75.08,100.0,47.24,100.0,21.77,100,27,17,,1
한국지질자원연구원,한국해양과학기술원,75.07,100.0,47.24,100.0,21.76,100,88,42,,1
한국지질자원연구원,한국건설기술연구원,74.69,100.0,47.24,100.0,19.19,100,66,27,,1
한국지질자원연구원,세화이에스; 한국지질자원연구원,74.54,100.0,47.24,100.0,18.18,100,10,6,,1
한국지질자원연구원,한국원자력연구원,74.27,100.0,47.24,100.0,16.43,100,53,27,,1
한국지질자원연구원,한국과학기술원,74.17,100.0,47.24,100.0,15.71,100,35,18,,1
한국지질자원연구원,한국기계연구원,74.06,100.0,47.24,100.0,15.0,100,13,7,,1
한국지질자원연구원,한국표준과학연구원,73.52,100.0,47.24,100.0,11.43,100,10,5,,1
한국지질자원연구원,한국지질자원연구원;희송지오텍,73.4,100.0,47.24,100.0,27.27,75,7,3,,1
한국지질자원연구원,한국지질자원연구원; 한일시멘트,73.31,100.0,47.24,100.0,10.0,100,17,4,,1
한국지질자원연구원,울산과학기술원,72.77,100.0,47.24,100.0,23.08,75,4,3,,1
한국지질자원연구원,한국지질자원연구원;케이에이티,72.69,100.0,47.24,100.0,5.88,100,11,5,,1
한국지질자원연구원,한국지질자원연구원;지오뷰,71.81,100.0,47.24,100.0,33.33,50,5,2,,1
한국지질자원연구원,한국지질자원연구원; 한국재료연구원,71.39,93.6,47.24,100.0,60.0,25,3,1,,1
한국지질자원연구원,한국지질자원연구원;세화이에스,71.39,93.6,47.24,100.0,60.0,25,3,1,,1
한국지질자원연구원,한국과학기술원;싸이트로닉,71.31,100.0,47.24,100.0,30.0,50,4,2,,1
한국지질자원연구원,지오뷰; 한국지질자원연구원,70.56,100.0,47.24,100.0,25.0,50,6,2,,1
한국지질자원연구원,한국지질자원연구원;뉴그린,70.56,100.0,47.24,100.0,8.33,75,6,3,,1
한국지질자원연구원,한국기계연구원; 한국지질자원연구원,68.81,100.0,47.24,100.0,13.33,50,4,2,,1
한국지질자원연구원,이지마이닝; 울산과학기술원,68.17,100.0,47.24,100.0,9.09,50,4,2,,1
한국지질자원연구원,한국전력공사; 한국과학기술원,67.89,93.6,47.24,100.0,20.0,50,3,2,,1
한국지질자원연구원,재단법인대구경북과학기술원,66.81,100.0,47.24,100.0,0.0,50,4,2,,1
한국지질자원연구원,한국지질자원연구원;뉴그린;효정환경,66.45,100.0,47.24,100.0,14.29,25,5,1,,1
한국지질자원연구원,한국연안환경생태연구소; 한국해양과학기술원,66.14,93.6,47.24,100.0,25.0,25,3,1,,1
한국지질자원연구원,한국식품연구원,65.6,93.6,47.24,100.0,4.76,50,3,2,,1
한국지질자원연구원,한국지질자원연구원; 삼양에코너지; 삼양이엔피,65.39,93.6,47.24,100.0,20.0,25,3,1,,1
한국지질자원연구원,한국지질자원연구원;지앤지테크놀러지,64.89,93.6,47.24,100.0,0.0,50,3,2,,1
한국지질자원연구원,한국지질자원연구원;디엠씨엠,62.39,93.6,47.24,100.0,0.0,25,3,1,,1
한국지질자원연구원,"한국지질자원연구원; 네오 사이언스 코., 엘티디.",60.53,62.4,47.24,100.0,50.0,25,2,1,,1
한국지질자원연구원,한국지질자원연구원; 지얼라지컬 서베이 오브 오스트리아,59.46,62.4,47.24,100.0,42.86,25,2,1,,1
한국지질자원연구원,광주과학기술원,59.13,62.4,47.24,100.0,24.0,50,2,2,,1
한국지질자원연구원,코나솔; 한국과학기술원,55.53,62.4,47.24,100.0,0.0,50,2,2,,1
한국지질자원연구원,신한항업; 한국건설기술연구원,54.39,62.4,47.24,100.0,9.09,25,2,1,,1
한국지질자원연구원,한국건설기술연구원; 유니넷텍,54.28,62.4,47.24,100.0,8.33,25,2,1,,1
한국지질자원연구원,사단법인 한국건설사회환경학회; 한국과학기술원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
한국지질자원연구원,한국과학기술연구원; 재단법인대구경북과학기술원; 한국기계연구원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
한국지질자원연구원,한국원자력연구원; 한국수력원자력,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
한국지질자원연구원,한국지질자원연구원; 산수그린텍,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
한국지질자원연구원,한국지질자원연구원; 대전광역시,47.95,31.2,47.24,100.0,28.57,25,1,1,,1
한국지질자원연구원,한일시멘트; 한국지질자원연구원,44.82,31.2,47.24,100.0,7.69,25,1,1,,1
한국지질자원연구원,울산과학기술원;솔라라이트,44.46,31.2,47.24,100.0,5.26,25,1,1,,1
한국지질자원연구원,한국건설기술연구원;넥스지오,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
한국지질자원연구원,한국생명공학연구원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
한국지질자원연구원; 강원대학교,한국건설기술연구원,44.74,31.2,47.24,100.0,7.14,25,1,1,,1
한국지질자원연구원; 고려대학교,한국지질자원연구원,63.03,62.4,47.24,100.0,66.67,25,2,1,,1
한국철강 주식회사,한국과학기술원,71.81,100.0,47.24,100.0,16.67,75,5,3,,1
한국철강 주식회사,삼원액트; 한국기계연구원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
한국철도기술연구원,한국표준과학연구원; 한화오션,69.54,100.0,47.24,100.0,18.18,50,4,2,,1
한국철도기술연구원,한국원자력연구원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
한국철도기술연구원; 경기대학교,한국기계연구원,45.54,31.2,47.24,100.0,12.5,25,1,1,,1
한국철도기술연구원; 배재대학교,한국건설기술연구원,45.17,31.2,47.24,100.0,10.0,25,1,1,,1
한국철도기술연구원; 배재대학교,한국과학기술원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
한국철도기술연구원; 조선대학교,한국건설기술연구원,46.67,31.2,47.24,100.0,20.0,25,1,1,,1
한국철도기술연구원; 중앙대학교,한국과학기술연구원,72.43,100.0,47.24,100.0,37.5,50,6,2,,1
한국토지주택공사; 국립공주대학교,한국건설기술연구원,66.14,93.6,47.24,100.0,25.0,25,3,1,,1
한국폴리텍7대학,재단법인대구경북과학기술원,48.67,31.2,47.24,100.0,33.33,25,1,1,,1
한국폴리텍7대학,한국기계연구원,48.67,31.2,47.24,100.0,33.33,25,1,1,,1
한국폴리텍IV대학,한국원자력연구원,45.34,31.2,47.24,100.0,11.11,25,1,1,,1
한국표준과학연구원,한국표준과학연구원,78.67,100.0,47.24,100.0,45.77,100,1356,417,,1
한국표준과학연구원,한국과학기술원,75.37,100.0,47.24,100.0,23.77,100,98,51,,1
한국표준과학연구원,한국기계연구원,75.25,100.0,47.24,100.0,22.96,100,112,42,,1
한국표준과학연구원,한국화학연구원,75.18,100.0,47.24,100.0,22.5,100,8,5,,1
한국표준과학연구원,한국표준과학연구원;노비텍,75.14,100.0,47.24,100.0,22.22,100,9,4,,1
한국표준과학연구원,한국표준과학연구원;바투잼,75.02,100.0,47.24,100.0,21.43,100,8,4,,1
한국표준과학연구원,한국전자통신연구원,74.64,100.0,47.24,100.0,18.85,100,36,21,,1
한국표준과학연구원,한국건설기술연구원,74.52,100.0,47.24,100.0,18.07,100,28,10,,1
한국표준과학연구원,한국원자력연구원,74.51,100.0,47.24,100.0,18.01,100,61,28,,1
한국표준과학연구원,한국해양과학기술원,74.41,100.0,47.24,100.0,17.31,100,13,7,,1
한국표준과학연구원,한국과학기술연구원,74.35,100.0,47.24,100.0,16.97,100,38,20,,1
한국표준과학연구원,한국전기연구원,74.23,100.0,47.24,100.0,16.13,100,15,10,,1
한국표준과학연구원,한국에너지기술연구원,74.11,100.0,47.24,100.0,15.31,100,23,11,,1
한국표준과학연구원,한국지질자원연구원,74.1,100.0,47.24,100.0,15.25,100,23,10,,1
한국표준과학연구원,울산과학기술원,73.81,100.0,47.24,100.0,13.33,100,30,14,,1
한국표준과학연구원,재단법인대구경북과학기술원,73.19,100.0,47.24,100.0,9.21,100,17,10,,1
한국표준과학연구원,광주과학기술원,72.84,100.0,47.24,100.0,6.85,100,18,9,,1
한국표준과학연구원,한국과학기술연구원; 재단법인 실감교류인체감응솔루션연구단,72.52,100.0,47.24,100.0,21.43,75,5,3,,1
한국표준과학연구원,한국표준과학연구원; 한국생산기술연구원; 한국화학연구원,71.96,100.0,47.24,100.0,17.65,75,7,3,,1
한국표준과학연구원,한국표준과학연구원; 한국 한의학 연구원,70.9,100.0,47.24,100.0,27.27,50,4,2,,1
한국표준과학연구원,한국표준과학연구원;싸이트로닉,70.14,100.0,47.24,100.0,22.22,50,4,2,,1
한국표준과학연구원,한국건설기술연구원;센서피아,69.31,100.0,47.24,100.0,33.33,25,4,1,,1
한국표준과학연구원,한국기계연구원; 한국과학기술원,69.06,100.0,47.24,100.0,15.0,50,4,2,,1
한국표준과학연구원,켄텍; 한국표준과학연구원,67.39,93.6,47.24,100.0,33.33,25,3,1,,1
한국표준과학연구원,한국건설기술연구원;신우엔지니어링;베이시스소프트,67.04,100.0,47.24,100.0,18.18,25,4,1,,1
한국표준과학연구원,한국표준과학연구원;에이치에스씨엠티,66.18,100.0,47.24,100.0,12.5,25,4,1,,1
한국표준과학연구원,한국표준과학연구원; 한국철도공사;엘라켐,65.46,100.0,47.24,100.0,7.69,25,4,1,,1
한국표준과학연구원,한국과학기술원; 코오롱인더스트리,65.39,93.6,47.24,100.0,20.0,25,3,1,,1
한국표준과학연구원,한국표준과학연구원; 한화오션,64.89,93.6,47.24,100.0,16.67,25,3,1,,1
한국표준과학연구원,파코코리아인더스; 한국과학기술원,64.39,93.6,47.24,100.0,13.33,25,3,1,,1
한국표준과학연구원,광주과학기술원;제토;엑사토,64.31,100.0,47.24,100.0,0.0,25,4,1,,1
한국표준과학연구원,지오룩스; 한국지질자원연구원,64.26,93.6,47.24,100.0,12.5,25,3,1,,1
한국표준과학연구원,한국표준과학연구원; 한빛이디에스,64.06,93.6,47.24,100.0,11.11,25,3,1,,1
한국표준과학연구원,한국과학기술연구원; 한국표준과학연구원,62.39,93.6,47.24,100.0,0.0,25,3,1,,1
한국표준과학연구원,한국생명공학연구원; 재단법인 바이오나노헬스가드연구단,58.86,62.4,47.24,100.0,22.22,50,2,2,,1
한국표준과학연구원,울산과학기술원; 한국과학기술연구원,58.53,62.4,47.24,100.0,20.0,50,2,2,,1
한국표준과학연구원,한국표준과학연구원; ㈜넥센서,57.4,62.4,47.24,100.0,12.5,50,2,2,,1
한국표준과학연구원,한국에너지기술연구원; 한국과학기술원,57.11,62.4,47.24,100.0,10.53,50,2,2,,1
한국표준과학연구원,한국표준과학연구원; 울산과학기술원,56.03,62.4,47.24,100.0,20.0,25,2,1,,1
한국표준과학연구원,엘지에너지솔루션; 한국과학기술원,55.53,62.4,47.24,100.0,16.67,25,2,1,,1
한국표준과학연구원,한국표준과학연구원; 한국과학기술연구원; 한국기초과학지원연구원,54.9,62.4,47.24,100.0,12.5,25,2,1,,1
한국표준과학연구원,울산과학기술원; 에스케이이노베이션,54.28,62.4,47.24,100.0,8.33,25,2,1,,1
한국표준과학연구원,한국표준과학연구원; 아이알스펙트라,54.18,62.4,47.24,100.0,7.69,25,2,1,,1
한국표준과학연구원,아모레퍼시픽; 재단법인대구경북과학기술원,53.97,62.4,47.24,100.0,6.25,25,2,1,,1
한국표준과학연구원,울산과학기술원; 한국전자통신연구원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
한국표준과학연구원,한국표준과학연구원; 한국에너지기술연구원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
한국표준과학연구원,한국과학기술원; 삼성중공업,51.17,31.2,47.24,100.0,50.0,25,1,1,,1
한국표준과학연구원,한국표준과학연구원; 광주과학기술원,51.17,31.2,47.24,100.0,50.0,25,1,1,,1
한국표준과학연구원,"한국표준과학연구원; 버지니아 테크 인터렉추얼 프라퍼티스, 인크.",47.76,31.2,47.24,100.0,27.27,25,1,1,,1
한국표준과학연구원,한국과학기술원; 윈텔코퍼레이션,47.42,31.2,47.24,100.0,25.0,25,1,1,,1
한국표준과학연구원,액트로,46.67,31.2,47.24,100.0,20.0,25,1,1,,1
한국표준과학연구원,한국과학기술원;아스토,46.67,31.2,47.24,100.0,20.0,25,1,1,,1
한국표준과학연구원,한국표준과학연구원; 한국철도공사,46.67,31.2,47.24,100.0,20.0,25,1,1,,1
한국표준과학연구원,울산과학기술원; 듀크 유니버시티,46.17,31.2,47.24,100.0,16.67,25,1,1,,1
한국표준과학연구원,한국해양과학기술원;답스,46.17,31.2,47.24,100.0,16.67,25,1,1,,1
한국표준과학연구원,학교법인 도시샤; 도와 홀딩스 가부시키가이샤,45.67,31.2,47.24,100.0,13.33,25,1,1,,1
한국표준과학연구원,한국표준과학연구원;켄텍,45.54,31.2,47.24,100.0,12.5,25,1,1,,1
한국표준과학연구원,한국화학연구원; 한국과학기술연구원,45.34,31.2,47.24,100.0,11.11,25,1,1,,1
한국표준과학연구원,토모큐브; 한국과학기술원,45.17,31.2,47.24,100.0,10.0,25,1,1,,1
한국표준과학연구원,한국생명공학연구원,45.17,31.2,47.24,100.0,10.0,25,1,1,,1
한국표준과학연구원,삼성디스플레이; 한국과학기술원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
한국표준과학연구원,재단법인대구경북과학기술원; 한국과학기술원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
한국표준과학연구원,테그웨이; 한국과학기술원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
한국표준과학연구원,한국전자통신연구원; 한국과학기술원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
한국표준과학연구원,한국표준과학연구원; 한국과학기술원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
한국표준과학연구원; 부산대학교,한국표준과학연구원,62.39,93.6,47.24,100.0,0.0,25,3,1,,1
한국표준과학연구원; 부산대학교,광주과학기술원; 국방과학연구소,46.67,31.2,47.24,100.0,20.0,25,1,1,,1
한국표준과학연구원; 서울대학교,한국표준과학연구원,66.45,100.0,47.24,100.0,14.29,25,4,1,,1
한국표준과학연구원; 연세대학교,한국과학기술원,47.0,31.2,47.24,100.0,22.22,25,1,1,,1
한국표준과학연구원; 연세대학교,한국표준과학연구원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
한국표준과학연구원; 재단법인 아산사회복지재단; 대구가톨릭대학교,한국표준과학연구원,62.39,93.6,47.24,100.0,0.0,25,3,1,,1
한국표준과학연구원; 중앙대학교,한국표준과학연구원,69.81,100.0,47.24,100.0,20.0,50,5,2,,1
한국표준과학연구원; 중앙대학교,현대자동차; 울산과학기술원,58.03,62.4,47.24,100.0,33.33,25,2,1,,1
한국표준과학연구원; 중앙대학교,한국건설기술연구원,45.03,31.2,47.24,100.0,9.09,25,1,1,,1
한국항공대학교,한국과학기술원,75.34,100.0,47.24,100.0,23.53,100,18,7,,1
한국항공대학교,한국전자통신연구원,74.59,100.0,47.24,100.0,18.54,100,66,28,,1
한국항공대학교,한국기계연구원,74.43,100.0,47.24,100.0,17.5,100,6,4,,1
한국항공대학교,울산과학기술원,73.95,100.0,47.24,100.0,14.29,100,24,11,,1
한국항공대학교,한국과학기술연구원,70.02,100.0,47.24,100.0,21.43,50,6,2,,1
한국항공대학교,한국원자력연구원,68.82,93.6,47.24,100.0,42.86,25,3,1,,1
한국항공대학교,아모센스; 한국과학기술원,63.89,93.6,47.24,100.0,10.0,25,3,1,,1
한국항공대학교,옴니벤트; 한국건설기술연구원,63.39,93.6,47.24,100.0,6.67,25,3,1,,1
한국항공대학교,재단법인대구경북과학기술원,63.07,93.6,47.24,100.0,4.55,25,3,1,,1
한국항공대학교,한국전기연구원,58.48,62.4,47.24,100.0,36.36,25,2,1,,1
한국항공대학교,현대자동차; 기아; 울산과학기술원,54.9,62.4,47.24,100.0,12.5,25,2,1,,1
한국항공대학교,한국해양과학기술원,54.7,62.4,47.24,100.0,11.11,25,2,1,,1
한국항공대학교,국방과학연구소; 광주과학기술원,54.39,62.4,47.24,100.0,9.09,25,2,1,,1
한국항공대학교,엘지에너지솔루션; 한국과학기술원,53.67,31.2,47.24,100.0,66.67,25,1,1,,1
한국항공대학교,삼성디스플레이; 울산과학기술원,49.67,31.2,47.24,100.0,40.0,25,1,1,,1
한국항공대학교,한국에너지기술연구원,47.76,31.2,47.24,100.0,27.27,25,1,1,,1
한국항공대학교,한국건설기술연구원,46.67,31.2,47.24,100.0,20.0,25,1,1,,1
한국항공대학교,한국원자력연구원; 한국수력원자력,46.17,31.2,47.24,100.0,16.67,25,1,1,,1
한국항공대학교,광주과학기술원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
한국항공대학교,한국과학기술원; 국방과학연구소,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
한국항공우주연구원,한국과학기술원,45.81,31.2,47.24,100.0,14.29,25,1,1,,1
한국항공우주연구원,재단법인대구경북과학기술원,45.03,31.2,47.24,100.0,9.09,25,1,1,,1
한국항공우주연구원; 서울대학교,한국기계연구원,47.0,31.2,47.24,100.0,22.22,25,1,1,,1
한국해양과학기술원,한국해양과학기술원;코이도,81.45,100.0,47.24,100.0,64.29,100,35,7,,1
한국해양과학기술원,한국해양과학기술원,79.24,100.0,47.24,100.0,49.51,100,1877,606,,1
한국해양과학기술원,국방과학연구소; 한국해양과학기술원,76.09,100.0,47.24,100.0,28.57,100,7,5,,1
한국해양과학기술원,한국전자통신연구원,75.16,100.0,47.24,100.0,22.33,100,41,16,,1
한국해양과학기술원,한국건설기술연구원,75.09,100.0,47.24,100.0,21.85,100,32,14,,1
한국해양과학기술원,울산과학기술원,74.75,100.0,47.24,100.0,19.61,100,19,9,,1
한국해양과학기술원,한국지질자원연구원,74.33,100.0,47.24,100.0,16.81,100,40,17,,1
한국해양과학기술원,한국과학기술연구원,74.27,100.0,47.24,100.0,16.42,100,6,6,,1
한국해양과학기술원,한국과학기술원,74.24,100.0,47.24,100.0,16.18,100,45,21,,1
한국해양과학기술원,한국해양과학기술원; 한국서부발전,73.95,100.0,47.24,100.0,14.29,100,10,6,,1
한국해양과학기술원,한국에너지기술연구원,73.93,100.0,47.24,100.0,14.15,100,32,13,,1
한국해양과학기술원,한국기계연구원,73.84,100.0,47.24,100.0,13.51,100,7,6,,1
한국해양과학기술원,한국해양과학기술원;지엠티,70.89,100.0,47.24,100.0,10.53,75,5,3,,1
한국해양과학기술원,한국원자력연구원,70.78,100.0,47.24,100.0,9.8,75,5,3,,1
한국해양과학기술원,한국전력공사; 울산과학기술원,70.27,100.0,47.24,100.0,23.08,50,6,2,,1
한국해양과학기술원,한컴인스페이스; 한국해양과학기술원,70.04,93.6,47.24,100.0,34.38,50,3,2,,1
한국해양과학기술원,한국해양과학기술원;뉴워터텍,69.89,93.6,47.24,100.0,50.0,25,3,1,,1
한국해양과학기술원,한국지질자원연구원;지오뷰,69.81,100.0,47.24,100.0,20.0,50,4,2,,1
한국해양과학기술원,에드오션; 한국해양과학기술원,69.31,100.0,47.24,100.0,16.67,50,4,2,,1
한국해양과학기술원,한국해양과학기술원;코너스,69.31,100.0,47.24,100.0,16.67,50,4,2,,1
한국해양과학기술원,한국해양과학기술원;페트라텍,68.31,100.0,47.24,100.0,10.0,50,5,2,,1
한국해양과학기술원,한국식품연구원,67.92,100.0,47.24,100.0,7.41,50,5,2,,1
한국해양과학기술원,한국해양과학기술원; 에이치플러스에코,67.49,100.0,47.24,100.0,4.55,50,6,2,,1
한국해양과학기술원,한국표준과학연구원,67.41,100.0,47.24,100.0,4.0,50,4,2,,1
한국해양과학기술원,한국해양과학기술원;리영에스엔디;트랜스가스솔루션,67.03,93.6,47.24,100.0,14.29,50,3,2,,1
한국해양과학기술원,엔솔바이오사이언스; 한국해양과학기술원,66.89,93.6,47.24,100.0,30.0,25,3,1,,1
한국해양과학기술원,한국해양과학기술원;지아이,65.39,93.6,47.24,100.0,20.0,25,3,1,,1
